keyword,category,video_id,title,published_date,duration_seconds,view_count,like_count,comment_count
Pedigree breeding in plant breeding,Old,i05VAQB4870,SINGLE SEED DESCENT METHOD (SSD) MODIFIED BULK METHOD,2022-12-17T05:46:50Z,42.0,1172,61,2
Pedigree breeding in plant breeding,Old,x7XAoj8eyYg,"PLANT BREEDING METHODS 2: SELF POLLIINATED CROPS/ PEDIGREE, BULK & SINGLE SEED DESCENT METHODS",2020-04-30T13:06:13Z,2085.0,2439,56,3
Pedigree breeding in plant breeding,Old,uGTP77ehmcw,Pedigree selection method in plant breeding #feedshorts #agriculture #plantbreeding #notes #biology,2024-10-22T13:27:07Z,8.0,382,12,1
Pedigree breeding in plant breeding,Old,UfcBI5uzrrU,Pedigree method in plant breeding in Hindi वंशावली अभिलेख पादप प्रजनन  agriculture wallah #study 🌽🌽,2022-01-20T16:39:45Z,374.0,1056,0,13
Pedigree breeding in plant breeding,Old,Avo5G6ioQIA,Pedigree Method/Breeding Methods (PART-5),2020-09-04T10:10:26Z,1060.0,1456,69,14
Pedigree breeding in plant breeding,Old,t-6OpdopXF4,Pedigree method of Plant Breeding | Jrf | ICAR,2021-01-01T14:30:34Z,1890.0,100,1,2
Pedigree breeding in plant breeding,Old,5ep0VDiNoGY,pedigree method #genetics and plant breeding 🌳🌾,2024-06-19T16:13:30Z,16.0,755,22,1
Pedigree breeding in plant breeding,Old,St4ehHrZJpo,pedigree breeding,2019-09-18T06:45:23Z,111.0,6,0,0
Pedigree breeding in plant breeding,Old,Bjvo3o8x9vU,pedigree methods b.sc ag 3rd semester part 2 short video gk questions  plant breeding,2022-08-01T17:33:56Z,11.0,201,9,0
Pedigree breeding in plant breeding,Old,eqqzFmkzkJE,Pedigree Method in Plant Breeding| Pedigree Method Kya hai? @Green_Agri,2023-01-07T02:30:09Z,896.0,1721,54,0
Pedigree breeding in plant breeding,Old,J2t685sDsHY,Pedigree Method | 8th Class Science | Digital Teacher,2016-09-26T07:25:01Z,39.0,1818,17,0
Pedigree breeding in plant breeding,Old,NGoDwJeXJf8,Plant#Breeding#Pedigree Method of Selection# B.Sc. 3rd Year#Economic Botany#,2023-03-10T08:02:37Z,86.0,16,3,0
Pedigree breeding in plant breeding,Old,cz7DFnHbnlY,Difference between Backcross and Bulk method and Pedigree method Breeding Methods,2019-07-29T09:42:45Z,299.0,2172,20,0
Pedigree breeding in plant breeding,Old,IIr9JxiZUlo,Hybridization techniques in wheat breeding #hybridization,2023-04-21T14:30:06Z,10.0,2243,37,0
Pedigree breeding in plant breeding,Old,JU-3-gdxQ7o,Pedigree Selection method | Plant Pedigree Method by Tanisha Gangrade Hindi and English,2019-10-23T03:12:43Z,895.0,36563,1135,56
Pedigree breeding in plant breeding,Old,XA400eGMeMc,Bulk Method of Plant Breeding | Method of Handling of Segragating Generation | Agriculture,2020-06-10T07:09:14Z,1059.0,79211,2652,92
Pedigree breeding in plant breeding,Old,GCmrXvdN9Ks,"Bulk method, and pedigree method",2020-09-26T11:52:40Z,829.0,346,11,0
Pedigree breeding in plant breeding,Old,ksn2X0ve_hs,Difference between Pedigree Method and Bulk Method,2020-02-23T21:51:38Z,132.0,1285,14,0
Pedigree breeding in plant breeding,Old,6I86yqvwigQ,Plant Breeding lect-9 ( Pedigree breeding method),2020-10-12T04:28:32Z,2106.0,1079,61,6
Pedigree breeding in plant breeding,Old,_1dTipzt1wo,Pedigree Method of Plant Breeding #cet #bhu #jrf #ACF #ADA,2020-06-21T11:48:01Z,743.0,2710,65,0
Pedigree breeding in plant breeding,Old,IVPr2EvJQrI,Breeding methods used in cross pollinated crops,2022-11-28T04:34:42Z,14.0,6108,152,1
Pedigree breeding in plant breeding,Old,D9E9SD9986Y,Mass Selection Method of Plant Breeding | Agriculture RS Rajput,2020-06-02T09:42:08Z,1299.0,175532,5197,189
Pedigree breeding in plant breeding,Old,hg3B8_SwjJQ,"Pedigree method Part5: Procedure and merits,  demerits",2020-11-02T03:04:15Z,1038.0,1975,78,11
Pedigree breeding in plant breeding,Old,KR6oj5dgfMU,Plant Breeding In Mass Selection.#youtubeshorts #shortvideos #shorts #facts.,2023-02-09T06:29:40Z,16.0,1341,77,7
Pedigree breeding in plant breeding,Old,Ae8NdsVEZuE,plant breeding mass & pure line selection,2021-08-09T15:02:38Z,355.0,28603,449,11
Pedigree breeding in plant breeding,Old,7sICb1E1-oU,[10] पादप प्रजनन विज्ञान | Plant Breeding | Pedigree Method | Bulk Method | Back Cross Method Hybrid,2021-05-11T14:33:43Z,5810.0,2506,174,13
Pedigree breeding in plant breeding,Old,8BFgCg43to4,Unit : Pedigree Breeding method !,2021-10-15T18:27:32Z,609.0,29,2,0
Mass selection in plant breeding,Old,Ae8NdsVEZuE,plant breeding mass & pure line selection,2021-08-09T15:02:38Z,355.0,28605,449,11
Mass selection in plant breeding,Old,D9E9SD9986Y,Mass Selection Method of Plant Breeding | Agriculture RS Rajput,2020-06-02T09:42:08Z,1299.0,175529,5196,189
Mass selection in plant breeding,Old,tFUggHWBYmk,Pureline and Mass Selection | B.Sc Agriculture | Fundamentals of Plant Breeding,2020-12-18T14:25:38Z,710.0,20771,316,12
Mass selection in plant breeding,Old,66f6WB4HwQY,Mass Selection in plant breeding,2024-09-02T05:59:20Z,176.0,70,6,1
Mass selection in plant breeding,Old,KN-4zFDFvTI,Mass selection | Plant Breeding Method by Tanisha Gangrade,2019-11-11T21:10:09Z,724.0,49330,1550,77
Mass selection in plant breeding,Old,aWHPALHKMoA,Mass Selection | Plant breeding techniques |,2023-06-02T18:38:39Z,784.0,3113,65,2
Mass selection in plant breeding,Old,Q6bVkTZRfqs,Conventional 3   Mass selection,2020-11-21T13:30:42Z,514.0,325,8,0
Mass selection in plant breeding,Old,a46uztcs-EE,Pure Line Selection and Mass Selection | All Agriculture Exam Preparation | By Pratibha Mam,2024-03-28T00:44:04Z,686.0,7901,270,9
Mass selection in plant breeding,Old,seZ-MDTd6PA,PROCEDURES FOR MASS SELECTION IN PLANT BREEDING,2019-11-23T09:01:26Z,45.0,76,2,0
Mass selection in plant breeding,Old,2_olUAZX0Bw,Mass Selection Method in Plants,2022-07-29T00:13:48Z,178.0,3562,65,2
Mass selection in plant breeding,Old,-J7bqmfJaWs,6. MASS SELECTION PART-1,2019-12-25T23:39:41Z,315.0,13099,306,16
Mass selection in plant breeding,Old,qvH72nzVYEk,mass selection Part-1 definition and history,2022-09-10T11:53:56Z,635.0,374,8,0
Mass selection in plant breeding,Old,cz3e2cHPQiM,Mass Selection Method of Plant Breeding | Plant Breeding| @Green_Agri,2023-01-06T01:30:20Z,412.0,1623,43,4
Mass selection in plant breeding,Old,TWyNmP9CJZs,II Mass Selection II,2024-03-05T18:25:51Z,58.0,7192,976,4
Mass selection in plant breeding,Old,aoq5aOQOngU,Mass selection method of plant breeding,2021-05-05T09:55:10Z,551.0,2335,63,3
Mass selection in plant breeding,Old,KFE2scUPsFg,Mass Selection || Breeding Methods in crops plant,2020-04-19T03:28:55Z,511.0,1668,48,6
Mass selection in plant breeding,Old,AWjc-eVB0ig,Johnson's Pure Line Selection,2019-08-24T15:57:53Z,30.0,6999,46,3
Mass selection in plant breeding,Old,P8b4VTDdk3o,Selection in Plant Breeding,2020-09-30T04:30:01Z,163.0,3485,34,0
Mass selection in plant breeding,Old,qRMKZCVtTE4,Mass Selection Plant Breeding Method/ #horticulture #plantbreeding #icarnet,2023-06-20T18:23:23Z,890.0,862,23,7
Mass selection in plant breeding,Old,4VhNbUzm2Z0,Mass Selection - Breeding Methods - Cross Pollinated Crops.,2021-06-22T15:58:54Z,544.0,2892,59,3
Mass selection in plant breeding,Old,Qw9WH8Ex0Zo,Mass selection in Self Pollinated crops,2020-10-28T17:17:14Z,943.0,4694,220,35
Mass selection in plant breeding,Old,3FY9Xo03VDI,Selection  | Mass Selection | Pureline Selection | Clonal Selection | Biology | In Tamil |,2023-10-16T10:34:00Z,274.0,764,18,1
Mass selection in plant breeding,Old,C-_o_IpMGpw,Mass selection with progeny test| Mass selection method in self pollinated crops,2022-11-19T18:12:48Z,489.0,592,24,3
Mass selection in plant breeding,Old,NS9tPWtveL8,Breeding Methods in Self-Pollinated Crops: Mass Selection,2018-12-25T12:58:28Z,456.0,2867,82,15
Mass selection in plant breeding,Old,1gfpklG-1s8,Modified Mass Selection | Plant Breeding | B.Sc Agriculture,2021-03-02T06:16:26Z,169.0,900,20,1
Mass selection in plant breeding,Old,OYnH8QHj4m0,Mass & Pedigree Selection | Plant Breeding | Lecture #31 | ICAR JRF and CUET Preparation - Prayas,2023-08-11T13:30:10Z,2106.0,4691,140,7
Mass selection in plant breeding,Old,UsGrJ3nvzCo,Mass Selection - Breeding Methods - Self Pollinated Crops.,2021-05-18T17:21:52Z,1578.0,3167,85,7
Mass selection in plant breeding,Old,KR6oj5dgfMU,Plant Breeding In Mass Selection.#youtubeshorts #shortvideos #shorts #facts.,2023-02-09T06:29:40Z,16.0,1341,77,7
Mass selection in plant breeding,Old,aFDY7vG4tcE,Mass selection ( plant breeding),2021-01-26T03:28:39Z,321.0,1854,55,8
Mass selection in plant breeding,Old,4zXxzkCDv5s,Mass Selection in Cross pollinated and Self pollinated Crop.,2022-01-23T18:05:05Z,430.0,673,8,0
Mass selection in plant breeding,Old,FSATpKn5qbQ,Difference between Pure line Selection and Mass Selection,2020-02-23T21:50:12Z,156.0,1117,14,1
Mass selection in plant breeding,Old,5PJFZrxndgY,Difference between Mass selection and Pureline Selection,2019-07-29T09:39:00Z,287.0,1357,16,0
Mass selection in plant breeding,Old,8bQoeXjJk8M,mass selection,2017-01-28T18:37:16Z,419.0,33660,522,28
Mass selection in plant breeding,Old,ugGCPr02F6o,Mass selection (Part I),2021-02-06T07:38:43Z,2547.0,125,5,0
Mass selection in plant breeding,Old,3hLes2Xfh40,PLANT BREEDING METHODS - 1 (GENERAL AND SPECIAL)/ GENETICS AND PLANT BREEDING,2020-04-28T13:24:02Z,2333.0,3848,68,2
Mass selection in plant breeding,Old,8oYEhP8OyMA,Mass Selection Method in Hindi by Ritika's tutorial,2020-05-08T19:17:03Z,421.0,5964,241,21
Mass selection in plant breeding,Old,F91W1dYHkSI,DISTINGUISH BETWEEN MASS SELECTION AND PURELINE SELECTION,2022-05-30T16:17:21Z,408.0,237,4,0
Mass selection in plant breeding,Old,LgaN_aUdk58,TAMU Plant Breeding - Mass Selecting Cotton,2009-07-22T17:07:50Z,201.0,8649,33,6
Mass selection in plant breeding,Old,7GAOeaOMGjg,Mass selection,2020-09-08T09:15:21Z,1283.0,547,67,5
Mass selection in plant breeding,Old,aPOZdWae-dA,Mass selection (Part II),2021-02-06T07:59:04Z,1955.0,86,4,0
Mass selection in plant breeding,Old,sQldLhBQXoU,MASS SELECTION method of plant breeding 🌱Merits and Demerits#ICAR JRF/SRF#UPSC# State PCS#AAO/ASCO,2024-10-24T14:15:00Z,2185.0,48,6,0
Mass selection in plant breeding,Old,UvKeX4TGbT4,Mass selection || Crop Improvement Methods || Procedure of selection || Merits || Demerits ||,2022-02-24T12:38:41Z,414.0,5093,95,3
Mass selection in plant breeding,Old,-m1Rdz_YmiY,Mass selection,2021-05-30T12:53:31Z,555.0,35,1,0
Mass selection in plant breeding,Old,IVPr2EvJQrI,Breeding methods used in cross pollinated crops,2022-11-28T04:34:42Z,14.0,6108,152,1
Mass selection in plant breeding,Old,zROsbrZ5axo,[16] पादप प्रजनन | Plant Breeding | समूह चयन व्यापक वरण Mass Selection | शुद्ध वंशक्रम वरण Pure Line,2021-05-18T14:41:55Z,6576.0,2012,134,12
Mass selection in plant breeding,Old,3H6s9dSmC-w,Breeding methods used in self pollinated crops,2022-11-28T04:23:40Z,14.0,12286,296,1
Mass selection in plant breeding,Old,oSFCxJ5x-Cw,II Pure Line Selection II,2024-03-06T13:30:30Z,59.0,11064,1301,33
Mass selection in plant breeding,Old,P1rC2LAWszo,Mass Selection | Stratified Mass Selection |Plant Breeding |Seed Technology|GPB311| By Saurabh,2023-05-05T08:46:51Z,963.0,128,17,6
Mass selection in plant breeding,Old,2iS8rKctvZA,mass selection method of plant Breeding 2023 ll  bsc agriculture 3rd semester by agriculture wallah,2022-01-07T05:53:06Z,413.0,741,0,12
Mass selection in plant breeding,Old,q02g_OKTByM,How seed breeding works,2016-09-29T22:39:48Z,117.0,162073,2986,0
Clonal selection in plant breeding,Old,xvYQHy6LECM,clonal selection,2020-11-14T06:52:56Z,60.0,9322,87,3
Clonal selection in plant breeding,Old,x_P4D727waE,Clonal selection | Vegetative Selection | Plant Breeding Methods by Tanisha Gangrade,2019-12-09T19:32:03Z,799.0,36006,1224,71
Clonal selection in plant breeding,Old,OTx6hDIyxK4,8. Clonal Selection,2016-05-08T20:43:23Z,413.0,21870,277,10
Clonal selection in plant breeding,Old,Av9tdiSb1b4,Clonal Selection,2023-03-24T12:00:09Z,176.0,546,6,2
Clonal selection in plant breeding,Old,SGWWqSDqLag,Clonal Selection Theory I Immunology | CSIRNET | NEET | IITJAM | GATE | DBT | GATB | TIFR | CUET,2022-06-21T05:31:23Z,323.0,45208,1128,32
Clonal selection in plant breeding,Old,EldyqJwh4Cc,CLONAL SELECTION- PLANT BREEDING BY DR RAJESH KUMAR,2020-06-21T06:14:04Z,415.0,796,13,2
Clonal selection in plant breeding,Old,B4glMfphGVU,Plant Breeding Methods: Clonal Selection Method.(B.Sc.I) Botany.,2021-01-22T14:03:30Z,901.0,4024,82,4
Clonal selection in plant breeding,Old,_26EMWVEIdg,Clonal Selection  ।। Breeding Methods in crops plant,2020-04-19T07:28:10Z,440.0,8414,155,14
Clonal selection in plant breeding,Old,Z_Jlrjnb_T4,Clonal Selection In Plant Breeding - Malayalam | Selection Techniques In Plant Breeding 6th Semester,2021-06-06T06:30:04Z,573.0,6494,183,24
Clonal selection in plant breeding,Old,xtY1fmrkz5U,Lecture-6 on Plant Breeding | Plant Breeding Methods | Clonal Selection with DK Arya Sir,2023-04-22T06:36:56Z,715.0,1808,34,1
Clonal selection in plant breeding,Old,cndmY00s87U,Chamisal Clonal Selection,2014-02-21T20:49:06Z,139.0,335,5,0
Clonal selection in plant breeding,Old,w2RAOKdHuEg,Clonal Selection - Breeding Methods.,2021-08-03T16:01:44Z,1710.0,1440,39,2
Clonal selection in plant breeding,Old,04ZC9eoTpbE,Clonal selection,2021-02-12T07:26:51Z,2317.0,346,7,0
Clonal selection in plant breeding,Old,RjihTpMlIF4,CLONAL SELECTION-PLANT BREEDING |BOTANY 4TH SEMESTER-PAPER 5| HSR BIOINFO,2023-05-17T11:09:35Z,2932.0,1602,31,23
Clonal selection in plant breeding,Old,r2mEM8XCYHM,Clonal Selection,2013-07-21T18:12:33Z,588.0,5625,79,9
Clonal selection in plant breeding,Old,afuNHyvNY7A,11.Botany | Plant breeding | Clonal selection,2019-11-20T13:29:49Z,314.0,2452,45,1
Clonal selection in plant breeding,Old,4v7ZHq4tAY8,Clonal selection and expansion,2020-05-27T23:31:34Z,714.0,3819,96,8
Clonal selection in plant breeding,Old,XaqorkLDerk,Clonal Selection and Hybridization |,2019-11-19T15:30:11Z,1941.0,10902,243,0
Clonal selection in plant breeding,Old,1sd38vpm0Dw,The clonal selection theory,2023-07-14T02:19:32Z,56.0,849,19,0
Clonal selection in plant breeding,Old,ZwvmBDwjTqw,Clonal Selection Theory for Beginners,2021-03-16T17:38:37Z,1991.0,7272,171,17
Clonal selection in plant breeding,Old,xx8FdP9G85Y,Clonal Selection | Plant Breeding | Bsc 6th Semester Botany,2024-01-30T04:30:22Z,1085.0,658,24,4
Clonal selection in plant breeding,Old,xSImGfD4gsU,Clonal selection,2021-09-08T13:07:26Z,630.0,552,9,0
Clonal selection in plant breeding,Old,HpZmCR-4U_U,Lecture - 23 Clonal Selection and Hybridization,2022-04-03T15:06:45Z,202.0,5981,82,0
Clonal selection in plant breeding,Old,kF9Crqmueb4,Clonal selection is a common method applied in | #Short #LastDayEducation,2022-02-28T01:14:14Z,7.0,276,4,0
Clonal selection in plant breeding,Old,bjpc0ktlgt4,Clones and Mass Selection in Vineyard Planting,2016-11-07T22:48:28Z,265.0,434,15,0
Clonal selection in plant breeding,Old,0d2JkNows4U,Plant Breeding Methods-5 for Vegetatively Propagated Crops: Clonal Selection,2020-05-07T12:31:34Z,1688.0,2998,63,1
Clonal selection in plant breeding,Old,m-mTJmr6Ubk,10 PB selection to clonal selection,2021-08-26T11:02:30Z,450.0,15,0,0
Clonal selection in plant breeding,Old,UV83TzWViR0,What is #Clonal #Selection?,2022-08-17T18:30:24Z,18.0,172,2,0
Clonal selection in plant breeding,Old,D9E9SD9986Y,Mass Selection Method of Plant Breeding | Agriculture RS Rajput,2020-06-02T09:42:08Z,1299.0,175532,5197,189
Clonal selection in plant breeding,Old,9tLeMwNZzG8,Clonal selection and hybridization,2020-10-07T13:41:12Z,1235.0,3398,72,1
Clonal selection in plant breeding,Old,U_sjvmVRIvg,Principle and practises of clonal selection,2022-06-23T16:44:34Z,3058.0,11,0,0
Clonal selection in plant breeding,Old,nvjMtzZuRcg,Clonal Selection Theory,2020-11-22T09:22:42Z,451.0,1404,38,0
Clonal selection in plant breeding,Old,gIpV3hD1YVs,Immunocomputing Part 3 - Clonal Selection Theory by Deeba Kannan,2020-04-15T07:57:32Z,656.0,907,13,1
Clonal selection in plant breeding,Old,FhgOdDvYOtc,Clonal Selection  - Immunity by Dr Shraddha Mishra,2018-03-28T12:58:57Z,220.0,6164,2895,3
Clonal selection in plant breeding,Old,7niBZ474Gao,Clonal Selection Theory,2016-06-10T08:14:09Z,2154.0,2518,29,0
Clonal selection in plant breeding,Old,RB9xZKIxH34,Clonal Selection,2013-05-26T00:00:16Z,197.0,19862,92,0
Clonal selection in plant breeding,Old,i05VAQB4870,SINGLE SEED DESCENT METHOD (SSD) MODIFIED BULK METHOD,2022-12-17T05:46:50Z,42.0,1172,61,2
Clonal selection in plant breeding,Old,mRsL5PUd5aw,M-15.Clonal Selection Theory,2021-03-31T09:25:22Z,2154.0,138,2,0
Clonal selection in plant breeding,Old,gAUxFRwNHo4,Clonal Selection of B Cells,2016-05-15T15:30:25Z,144.0,8121,99,2
Clonal selection in plant breeding,Old,H0hOb7G544k,Lecture - 23 Clonal Selection and Hybridization,2022-04-06T06:46:34Z,222.0,1261,21,0
Clonal selection in plant breeding,Old,-l8yzjqJcjU,CLONAL SELECTION,2020-08-09T05:07:56Z,1756.0,175,7,1
Clonal selection in plant breeding,Old,8NayvqlkHuo,clonal selection theory for csir net 2021 exam,2021-04-14T05:03:06Z,16.0,1147,20,0
Clonal selection in plant breeding,Old,kRjiFI0hGdY,T.Y.Bsc S-ll P-Vl Topic-Clonal selection,2021-05-24T06:42:30Z,672.0,36,1,1
Clonal selection in plant breeding,Old,HTsjiWRyAg8,Clonal  selection  class  12,2020-10-11T03:39:42Z,663.0,116,7,0
Clonal selection in plant breeding,Old,CaQNRxM4F9Q,11.1 Clonal Selection,2021-03-05T16:21:08Z,1267.0,113,0,0
Clonal selection in plant breeding,Old,xRio8bd2KaE,#Crop improvement-4|#standard 11 crop science|#Selfing and clonal selection plant breeding method|,2021-04-07T07:32:00Z,1285.0,53,3,2
Clonal selection in plant breeding,Old,lC05MxR-iE0,🔥😄Class - 12 Botany : 😄Clonal Selection🔥🎯☘🌵.........#shorts,2023-01-19T00:30:26Z,31.0,213,4,0
Clonal selection in plant breeding,Old,5OjjRuRSEog,Clonal Selection | B.Sc. Zoology 4th Semester | Avantika Ma'am |,2023-05-19T01:30:09Z,1505.0,8654,218,25
Clonal selection in plant breeding,Old,3IDJE9yiR8Y,"selection or its types explaines # pure line ,mixed or clonal selection explained in hindi",2021-01-20T07:42:49Z,183.0,59,2,0
Clonal selection in plant breeding,Old,fmGPyONsOz4,B cell clonal selection,2016-05-02T18:23:05Z,314.0,11744,130,4
Family selection in plant breeding,Old,2Mut-a5I14Y,Chickpea Emasculation | Hybridization technique in chickpea | Plant Breeding methods,2021-02-05T18:32:39Z,21.0,48223,1177,10
Family selection in plant breeding,Old,Aae0B60-ij4,Quantitative Genetics-6: Full sib and Half sib #agrigpb #quantitativegenetics #biometrics #fullsib,2023-07-01T17:54:07Z,177.0,1739,50,5
Family selection in plant breeding,Old,EW-2G2zlaHE,Introduction Selection and Hybridization| Plant Breeding| Basic Methods of Plant Breeding,2024-09-10T13:33:25Z,111.0,83,7,1
